Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Attendance_Category,Performance_Band,Pass_Fail,Risk_Level,Risk_Score
ID00766,Female,24,Mathematics,91.5,4.5,2.97,7.1,3,3.18,Excellent,Very Good,1,Low Risk,14.837499999999999
ID00767,Female,24,Economics,63.6,12.5,2.48,5.3,6,2.86,Low,Good,1,Medium Risk,29.68
ID00768,Female,24,Engineering,92.5,4.4,2.31,5.4,8,2.48,Excellent,Average,1,Medium Risk,20.5625
ID00769,Male,19,Computer Science,86.9,5.1,3.28,8.3,8,3.65,Excellent,Excellent,1,Low Risk,12.194999999999999
ID00770,Female,23,Computer Science,94.5,6.9,2.72,8.8,5,3.19,Excellent,Very Good,1,Low Risk,13.674999999999997
ID00771,Male,19,Computer Science,77.5,5.5,3.43,8.7,9,3.49,Good,Very Good,1,Low Risk,15.112499999999997
ID00772,Female,23,Psychology,56.9,1.9,2.43,5.5,5,2.11,Critical,Average,1,High Risk,45.53249999999999
ID00773,Male,22,Economics,78.2,3.6,2.83,6.7,8,2.94,Good,Good,1,Low Risk,25.6475
ID00774,Male,19,Mathematics,91.1,2.5,2.43,7.7,4,2.58,Excellent,Good,1,Medium Risk,27.7425
ID00775,Female,20,Mathematics,100.0,5.3,3.32,4.0,9,3.47,Excellent,Very Good,1,Low Risk,5.950000000000001
ID00776,Male,23,Psychology,67.4,4.7,3.42,7.7,8,3.6,Low,Excellent,1,Medium Risk,20.944999999999997
ID00777,Male,19,Business,100.0,6.7,3.27,9.8,9,3.75,Excellent,Excellent,1,Low Risk,6.387499999999999
ID00778,Female,21,Psychology,75.3,7.2,2.56,8.7,8,2.81,Good,Good,1,Low Risk,23.715000000000003
ID00779,Female,24,Economics,90.4,2.5,2.73,4.0,9,2.79,Excellent,Good,1,Low Risk,25.432499999999997
ID00780,Female,23,Computer Science,77.4,7.1,3.22,7.6,9,3.31,Good,Very Good,1,Low Risk,16.994999999999997
ID00781,Female,23,Psychology,87.7,7.8,2.26,7.3,14,2.83,Excellent,Good,1,Medium Risk,20.76
ID00782,Male,19,Computer Science,98.4,2.1,2.98,7.4,11,3.1,Excellent,Very Good,1,Low Risk,21.244999999999997
ID00783,Male,22,Economics,66.6,5.1,3.86,7.2,10,3.88,Low,Excellent,1,Medium Risk,16.255000000000003
ID00784,Male,19,Economics,74.8,8.6,3.01,6.5,7,3.41,Low,Very Good,1,Medium Risk,20.002500000000005
ID00785,Male,20,Engineering,87.8,3.6,2.36,4.0,11,2.52,Excellent,Good,1,Medium Risk,25.439999999999998
ID00786,Female,20,Computer Science,100.0,4.1,2.8,7.5,8,2.96,Excellent,Good,1,Low Risk,14.100000000000001
ID00787,Female,23,Mathematics,72.1,5.1,2.78,7.9,8,2.95,Low,Good,1,Medium Risk,23.230000000000004
ID00788,Male,23,Psychology,100.0,0.3,4.0,6.2,8,4.0,Excellent,Excellent,1,Medium Risk,18.8
ID00789,Male,19,Economics,100.0,4.4,3.93,8.9,6,4.0,Excellent,Excellent,1,Low Risk,3.012499999999997
ID00790,Female,20,Computer Science,83.5,4.6,3.47,4.5,11,3.56,Good,Excellent,1,Low Risk,13.662499999999998
ID00791,Male,20,Business,80.5,5.9,2.93,4.4,6,3.31,Good,Very Good,1,Low Risk,18.1375
ID00792,Female,22,Engineering,74.6,6.0,3.7,7.1,8,3.87,Low,Excellent,1,Medium Risk,14.055000000000001
ID00793,Male,21,Business,84.0,4.0,2.53,6.0,9,2.72,Good,Good,1,Low Risk,24.062500000000004
ID00794,Female,22,Economics,63.9,10.2,3.64,8.5,6,3.72,Low,Excellent,1,Medium Risk,19.395
ID00795,Male,18,Business,83.9,2.5,3.56,6.4,6,3.83,Good,Excellent,1,Low Risk,21.095
ID00796,Female,24,Business,100.0,6.6,3.02,9.0,10,3.51,Excellent,Excellent,1,Low Risk,8.575
ID00797,Female,22,Engineering,75.8,0.7,3.67,5.9,11,3.64,Good,Excellent,1,Medium Risk,30.977500000000003
ID00798,Female,19,Engineering,81.4,4.3,2.88,7.2,9,3.08,Good,Very Good,1,Low Risk,20.97
ID00799,Female,21,Engineering,59.5,0.6,2.47,4.0,10,2.03,Critical,Average,1,High Risk,49.212500000000006
ID00800,Female,19,Engineering,90.6,4.4,3.59,6.9,4,3.84,Excellent,Excellent,1,Low Risk,10.217500000000003
ID00801,Female,24,Business,89.0,5.4,3.06,7.1,5,3.29,Excellent,Very Good,1,Low Risk,13.175
ID00802,Male,18,Mathematics,86.0,3.4,3.4,8.8,7,3.55,Excellent,Excellent,1,Low Risk,17.950000000000003
ID00803,Female,21,Mathematics,81.7,4.2,4.0,4.7,9,4.0,Good,Excellent,1,Low Risk,11.434999999999999
ID00804,Female,23,Engineering,80.6,6.3,2.74,6.6,8,3.25,Good,Very Good,1,Low Risk,19.755
ID00805,Male,20,Psychology,92.5,0.2,3.03,9.2,5,2.91,Excellent,Good,1,Medium Risk,31.062500000000004
ID00806,Female,22,Computer Science,84.6,3.0,3.88,9.4,11,4.0,Good,Excellent,1,Low Risk,15.980000000000004
ID00807,Female,19,Economics,89.7,8.7,3.43,5.7,7,3.74,Excellent,Excellent,1,Low Risk,9.622499999999997
ID00808,Female,18,Psychology,88.2,1.8,2.75,6.0,6,2.88,Excellent,Good,1,Medium Risk,29.0475
ID00809,Male,20,Economics,100.0,2.7,2.62,4.5,6,2.78,Excellent,Good,1,Low Risk,21.275
ID00810,Male,22,Psychology,95.2,0.9,2.84,4.0,11,3.11,Excellent,Very Good,1,Medium Risk,28.71
ID00811,Female,20,Psychology,87.9,3.0,2.73,6.4,9,3.23,Excellent,Very Good,1,Low Risk,24.557499999999997
ID00812,Female,22,Mathematics,100.0,3.9,3.22,6.0,9,3.37,Excellent,Very Good,1,Low Risk,11.225
ID00813,Male,23,Computer Science,91.3,14.0,3.14,10.0,13,3.78,Excellent,Excellent,1,Low Risk,11.44
ID00814,Female,21,Psychology,100.0,5.2,3.24,7.5,4,3.65,Excellent,Excellent,1,Low Risk,6.649999999999997
ID00815,Female,20,Engineering,94.1,3.1,2.68,6.7,11,3.06,Excellent,Very Good,1,Low Risk,21.805
ID00816,Male,20,Economics,57.4,1.3,3.06,8.0,15,2.74,Critical,Good,1,High Risk,42.19500000000001
ID00817,Female,20,Mathematics,100.0,2.7,2.07,8.5,13,2.16,Excellent,Average,1,Medium Risk,26.087500000000006
ID00818,Male,21,Economics,87.0,2.3,3.17,8.8,11,3.21,Excellent,Very Good,1,Low Risk,23.9125
ID00819,Male,18,Engineering,84.2,0.8,3.69,7.4,9,3.69,Good,Excellent,1,Medium Risk,26.622500000000002
ID00820,Male,22,Engineering,89.2,1.8,2.39,7.0,4,2.77,Excellent,Good,1,Medium Risk,31.7475
ID00821,Female,23,Psychology,79.8,3.2,3.34,7.2,11,3.3,Good,Very Good,1,Low Risk,22.065
ID00822,Male,20,Engineering,88.4,3.5,2.79,6.9,10,3.26,Excellent,Very Good,1,Low Risk,21.807499999999997
ID00823,Male,24,Computer Science,76.1,6.2,3.5,6.2,5,3.59,Good,Excellent,1,Low Risk,15.130000000000003
ID00824,Male,21,Engineering,100.0,9.0,3.18,8.6,9,3.78,Excellent,Excellent,1,Low Risk,7.174999999999998
ID00825,Male,18,Psychology,83.3,3.4,3.3,6.7,7,3.45,Good,Very Good,1,Low Risk,20.040000000000003
ID00826,Female,22,Economics,79.3,6.7,3.13,5.5,8,3.34,Good,Very Good,1,Low Risk,16.927500000000002
ID00827,Male,21,Engineering,71.1,3.1,3.76,7.0,4,3.92,Low,Excellent,1,Medium Risk,22.705000000000005
ID00828,Male,23,Mathematics,89.0,2.2,3.27,8.1,5,3.34,Excellent,Very Good,1,Low Risk,22.537499999999998
ID00829,Female,23,Mathematics,87.8,6.0,2.75,4.8,7,2.96,Excellent,Good,1,Low Risk,16.427500000000002
ID00830,Male,22,Mathematics,90.8,3.1,3.15,6.6,9,3.33,Excellent,Very Good,1,Low Risk,19.177500000000002
ID00831,Male,20,Economics,69.6,2.4,2.92,5.8,9,2.94,Low,Good,1,Medium Risk,33.53
ID00832,Male,23,Business,61.0,2.1,3.18,10.0,4,2.95,Low,Good,1,Medium Risk,36.324999999999996
ID00833,Male,18,Mathematics,94.4,1.2,2.89,7.1,7,2.99,Excellent,Good,1,Medium Risk,27.432499999999997
ID00834,Male,21,Mathematics,100.0,4.2,2.76,9.3,6,3.21,Excellent,Very Good,1,Low Risk,14.05
ID00835,Male,18,Business,69.6,2.8,3.2,7.4,12,3.26,Low,Very Good,1,Medium Risk,29.480000000000004
ID00836,Male,20,Economics,100.0,6.9,3.13,7.5,9,3.76,Excellent,Excellent,1,Low Risk,7.612500000000001
ID00837,Female,18,Mathematics,89.3,10.3,3.63,6.9,10,4.0,Excellent,Excellent,1,Low Risk,8.052500000000002
ID00838,Male,18,Psychology,84.9,2.1,2.89,6.7,10,3.09,Good,Very Good,1,Low Risk,28.107499999999995
ID00839,Female,19,Economics,79.0,1.5,2.11,6.9,9,2.18,Good,Average,1,Medium Risk,39.9875
ID00840,Female,18,Mathematics,64.2,9.1,2.92,6.0,8,3.26,Low,Very Good,1,Medium Risk,25.56
ID00841,Male,22,Mathematics,99.8,4.4,2.29,7.0,10,2.72,Excellent,Good,1,Medium Risk,17.4525
ID00842,Female,21,Business,73.4,4.3,3.31,4.6,7,3.21,Low,Very Good,1,Medium Risk,20.807499999999997
ID00843,Male,19,Psychology,73.3,4.9,2.26,7.3,10,2.55,Low,Good,1,Medium Risk,27.64
ID00844,Female,21,Economics,99.9,7.6,2.61,5.2,11,3.18,Excellent,Very Good,1,Low Risk,12.207499999999998
ID00845,Male,21,Engineering,56.8,7.5,2.92,7.1,9,2.7,Critical,Good,1,High Risk,28.89
ID00846,Male,20,Computer Science,62.1,5.9,3.87,7.5,13,3.9,Low,Excellent,1,Medium Risk,18.1925
ID00847,Male,20,Psychology,84.7,1.8,2.56,9.1,5,2.8,Good,Good,1,Medium Risk,32.285
ID00848,Female,19,Engineering,89.4,1.0,3.11,7.5,6,3.12,Excellent,Very Good,1,Medium Risk,28.557499999999997
ID00849,Male,23,Psychology,92.3,1.8,3.39,6.6,8,3.56,Excellent,Excellent,1,Medium Risk,21.6025
ID00850,Female,24,Engineering,80.5,1.3,3.84,6.1,7,4.0,Good,Excellent,1,Medium Risk,24.975
ID00851,Male,20,Engineering,100.0,6.3,3.49,8.1,10,3.74,Excellent,Excellent,1,Low Risk,4.462499999999998
ID00852,Female,24,Psychology,81.6,2.6,3.65,6.9,3,4.0,Good,Excellent,1,Low Risk,20.942500000000003
ID00853,Male,20,Business,81.5,5.8,3.53,5.9,6,4.0,Good,Excellent,1,Low Risk,12.437500000000004
ID00854,Female,20,Psychology,73.0,4.0,2.5,7.2,6,2.73,Low,Good,1,Medium Risk,29.275
ID00855,Male,21,Psychology,86.9,2.6,3.28,4.2,10,3.32,Excellent,Very Good,1,Low Risk,21.795
ID00856,Male,19,Engineering,94.2,2.1,3.52,7.1,10,3.61,Excellent,Excellent,1,Low Risk,18.409999999999997
ID00857,Male,21,Computer Science,100.0,2.5,2.62,5.8,9,2.82,Excellent,Good,1,Low Risk,22.075
ID00858,Male,22,Engineering,62.7,1.5,2.81,6.5,4,2.85,Low,Good,1,Medium Risk,41.1975
ID00859,Female,21,Mathematics,81.3,10.4,2.7,10.0,9,3.19,Good,Very Good,1,Low Risk,19.79
ID00860,Male,24,Psychology,91.7,3.8,3.49,6.3,5,3.73,Excellent,Excellent,1,Low Risk,12.997499999999997
ID00861,Female,24,Economics,93.8,4.0,3.07,8.2,9,3.33,Excellent,Very Good,1,Low Risk,14.927500000000002
ID00862,Male,22,Psychology,85.1,4.0,2.94,8.6,3,3.18,Excellent,Very Good,1,Low Risk,19.98
ID00863,Male,18,Business,93.1,6.2,2.46,8.3,15,2.81,Excellent,Good,1,Medium Risk,16.580000000000002
ID00864,Male,18,Economics,72.9,2.3,3.07,7.6,2,3.0,Low,Very Good,1,Medium Risk,31.1325
ID00865,Male,22,Engineering,100.0,7.8,2.82,5.3,5,3.35,Excellent,Very Good,1,Low Risk,10.325000000000001
ID00866,Female,22,Business,99.9,3.3,3.22,6.0,9,3.58,Excellent,Excellent,1,Low Risk,13.669999999999996
ID00867,Male,21,Psychology,64.8,3.2,2.53,5.3,7,2.44,Low,Average,1,Medium Risk,35.9025
ID00868,Male,22,Engineering,68.9,8.5,3.19,6.5,7,3.55,Low,Excellent,1,Medium Risk,21.082499999999996
ID00869,Female,19,Engineering,69.3,2.3,2.88,6.5,8,2.75,Low,Good,1,Medium Risk,34.415000000000006
ID00870,Female,18,Mathematics,95.2,5.1,2.48,5.6,4,2.94,Excellent,Good,1,Medium Risk,15.459999999999997
ID00871,Male,18,Mathematics,65.7,4.0,2.44,7.8,9,2.44,Low,Average,1,Medium Risk,33.084999999999994
ID00872,Male,23,Computer Science,80.0,2.6,2.51,6.3,10,2.72,Good,Good,1,Low Risk,31.637500000000003
ID00873,Female,22,Mathematics,91.8,5.6,3.0,6.5,6,3.45,Excellent,Very Good,1,Low Risk,12.440000000000001
ID00874,Male,20,Economics,84.0,1.7,3.16,4.6,8,3.2,Good,Very Good,1,Medium Risk,27.749999999999993
ID00875,Male,20,Engineering,88.9,2.6,3.23,7.1,10,3.42,Excellent,Very Good,1,Low Risk,21.3325
ID00876,Male,22,Mathematics,69.0,4.3,3.25,6.9,9,3.15,Low,Very Good,1,Medium Risk,23.312500000000004
ID00877,Female,19,Computer Science,93.9,9.6,2.72,6.1,7,3.41,Excellent,Very Good,1,Low Risk,13.944999999999995
ID00878,Female,20,Psychology,75.8,9.1,3.63,7.6,9,4.0,Good,Excellent,1,Low Risk,14.127500000000003
ID00879,Male,23,Economics,80.1,5.2,2.88,7.2,8,3.36,Good,Very Good,1,Low Risk,18.755000000000003
ID00880,Male,24,Mathematics,88.6,3.3,3.33,7.9,11,3.67,Excellent,Excellent,1,Low Risk,17.792500000000004
ID00881,Male,22,Engineering,86.5,0.8,3.02,7.9,12,3.29,Excellent,Very Good,1,Medium Risk,31.450000000000003
ID00882,Female,19,Psychology,85.4,6.8,3.29,8.1,7,3.87,Excellent,Excellent,1,Low Risk,12.782499999999997
ID00883,Male,19,Engineering,73.7,7.3,2.99,9.5,10,3.04,Low,Very Good,1,Medium Risk,20.672499999999996
ID00884,Male,21,Psychology,80.5,5.1,3.3,7.2,9,3.68,Good,Excellent,1,Low Risk,14.900000000000002
ID00885,Female,19,Economics,85.0,3.4,3.1,5.6,9,3.23,Excellent,Very Good,1,Low Risk,21.025
ID00886,Male,20,Engineering,64.4,6.4,3.51,6.4,7,3.49,Low,Very Good,1,Medium Risk,20.3075
ID00887,Female,24,Mathematics,78.1,3.9,2.69,6.4,4,2.67,Good,Good,1,Low Risk,25.717500000000005
ID00888,Male,20,Mathematics,90.8,3.6,2.22,5.6,10,2.28,Excellent,Average,1,Medium Risk,25.314999999999998
ID00889,Male,22,Computer Science,65.8,1.3,2.61,4.0,5,2.57,Low,Good,1,Medium Risk,42.352500000000006
ID00890,Male,24,Psychology,100.0,6.2,3.63,7.3,9,4.0,Excellent,Excellent,1,Low Risk,3.237500000000001
ID00891,Female,22,Computer Science,100.0,4.3,3.02,7.1,7,3.31,Excellent,Very Good,1,Low Risk,11.375
ID00892,Female,19,Business,66.3,9.1,3.15,9.9,11,3.29,Low,Very Good,1,Medium Risk,22.602500000000003
ID00893,Female,23,Mathematics,100.0,2.7,2.57,9.8,12,2.78,Excellent,Good,1,Low Risk,21.712500000000002
ID00894,Male,18,Psychology,82.8,2.2,3.13,8.0,8,3.51,Good,Excellent,1,Low Risk,26.552500000000002
ID00895,Female,24,Economics,91.3,7.3,2.59,7.8,7,3.19,Excellent,Very Good,1,Low Risk,16.2525
ID00896,Male,21,Computer Science,77.6,8.2,2.66,5.8,5,2.63,Good,Good,1,Low Risk,21.805000000000003
ID00897,Male,18,Economics,98.8,4.0,2.9,7.3,8,3.36,Excellent,Very Good,1,Low Risk,14.165000000000001
ID00898,Female,19,Economics,91.1,6.6,3.32,6.8,7,3.95,Excellent,Excellent,1,Low Risk,9.955000000000004
ID00899,Male,19,Economics,72.8,3.3,3.38,7.2,10,3.23,Low,Very Good,1,Medium Risk,24.465000000000003
ID00900,Male,18,Computer Science,67.5,3.4,3.39,5.8,3,3.42,Low,Very Good,1,Medium Risk,26.362499999999997
ID00901,Male,21,Business,63.1,5.1,2.31,7.6,7,2.32,Low,Average,1,Medium Risk,31.3925
ID00902,Male,24,Computer Science,87.8,3.4,3.1,4.9,9,3.19,Excellent,Very Good,1,Low Risk,19.765
ID00903,Male,24,Engineering,93.6,4.7,3.0,10.0,11,3.3,Excellent,Very Good,1,Low Risk,12.830000000000002
ID00904,Female,18,Mathematics,94.8,4.3,2.33,9.2,4,2.62,Excellent,Good,1,Medium Risk,19.7525
ID00905,Male,22,Computer Science,83.2,1.9,3.11,9.0,3,3.24,Good,Very Good,1,Medium Risk,27.747500000000002
ID00906,Female,20,Computer Science,67.6,4.7,2.97,5.1,7,3.12,Low,Very Good,1,Medium Risk,24.7925
ID00907,Female,23,Business,74.8,1.9,3.36,4.6,9,3.1,Low,Very Good,1,Medium Risk,29.340000000000003
ID00908,Male,22,Engineering,100.0,6.3,3.14,7.4,12,3.65,Excellent,Excellent,1,Low Risk,7.524999999999999
ID00909,Male,24,Computer Science,77.7,7.4,2.83,6.5,9,3.01,Good,Very Good,1,Low Risk,20.272499999999997
ID00910,Male,20,Mathematics,87.2,3.6,3.56,9.8,16,3.64,Excellent,Excellent,1,Low Risk,15.209999999999997
ID00911,Female,23,Mathematics,68.9,9.6,1.99,7.9,7,2.17,Low,Average,1,High Risk,31.582499999999992
ID00912,Male,23,Computer Science,90.0,8.1,3.07,6.9,10,3.46,Excellent,Very Good,1,Low Risk,12.637500000000001
ID00913,Female,23,Economics,78.1,4.7,2.22,9.2,8,2.4,Good,Average,1,Medium Risk,26.63
ID00914,Male,19,Economics,100.0,3.4,2.64,7.3,7,2.99,Excellent,Good,1,Low Risk,18.299999999999997
ID00915,Female,23,Engineering,96.6,7.0,3.36,7.3,10,4.0,Excellent,Excellent,1,Low Risk,7.1300000000000034
ID00916,Male,21,Mathematics,77.6,9.7,2.46,8.6,7,2.66,Good,Good,1,Medium Risk,23.555000000000003
ID00917,Male,18,Economics,83.1,4.9,2.39,6.0,9,2.83,Good,Good,1,Medium Risk,22.0925
ID00918,Female,24,Mathematics,76.7,10.6,4.0,8.5,7,4.0,Good,Excellent,1,Low Risk,10.485
ID00919,Female,21,Engineering,63.7,2.9,2.42,7.8,8,2.61,Low,Good,1,Medium Risk,38.56
ID00920,Male,18,Engineering,72.1,5.9,3.93,5.6,9,3.82,Low,Excellent,1,Medium Risk,13.167500000000002
ID00921,Female,22,Economics,88.0,4.0,3.01,9.9,9,3.11,Excellent,Very Good,1,Low Risk,18.0625
ID00922,Male,22,Computer Science,89.9,2.1,2.84,6.3,4,3.1,Excellent,Very Good,1,Low Risk,26.294999999999995
ID00923,Female,18,Psychology,87.2,3.1,3.38,4.5,5,3.41,Excellent,Very Good,1,Low Risk,18.785
ID00924,Female,21,Business,80.5,7.3,3.77,5.8,9,4.0,Good,Excellent,1,Low Risk,10.7875
ID00925,Male,18,Psychology,99.0,3.8,2.53,5.4,8,2.97,Excellent,Good,1,Low Risk,18.112500000000004
ID00926,Male,23,Psychology,86.0,2.9,2.84,7.3,9,3.26,Excellent,Very Good,1,Low Risk,24.85
ID00927,Male,19,Mathematics,95.5,8.3,3.52,9.4,3,3.89,Excellent,Excellent,1,Low Risk,6.225
ID00928,Male,24,Engineering,58.4,7.2,3.24,7.4,5,3.27,Critical,Very Good,1,High Risk,25.369999999999997
ID00929,Female,22,Mathematics,26.2,3.2,3.65,9.4,8,3.31,Critical,Very Good,1,High Risk,43.472500000000004
ID00930,Male,24,Economics,89.3,10.9,3.36,8.6,4,3.8,Excellent,Excellent,1,Low Risk,10.415000000000003
ID00931,Male,19,Business,63.6,3.9,4.0,4.0,5,3.97,Low,Excellent,1,Medium Risk,20.78
ID00932,Female,23,Economics,81.8,5.0,3.19,8.3,4,3.65,Good,Excellent,1,Low Risk,15.2775
ID00933,Female,23,Computer Science,80.5,4.2,3.21,6.1,13,3.49,Good,Very Good,1,Low Risk,18.8875
ID00934,Male,22,Business,100.0,2.4,3.26,7.8,9,3.59,Excellent,Excellent,1,Low Risk,16.875000000000004
ID00935,Male,22,Mathematics,91.0,3.7,3.03,6.9,9,3.18,Excellent,Very Good,1,Low Risk,17.7375
ID00936,Male,23,Mathematics,87.5,4.0,3.52,10.0,5,3.9,Excellent,Excellent,1,Low Risk,13.825
ID00937,Male,20,Economics,97.6,1.1,3.22,7.7,7,3.31,Excellent,Very Good,1,Medium Risk,23.505000000000003
ID00938,Female,24,Mathematics,90.5,4.8,3.49,7.9,5,3.92,Excellent,Excellent,1,Low Risk,9.537499999999998
ID00939,Male,19,Mathematics,78.1,6.7,3.57,8.6,14,3.66,Good,Excellent,1,Low Risk,13.617500000000003
ID00940,Female,24,Psychology,100.0,1.9,3.31,4.8,8,3.47,Excellent,Very Good,1,Medium Risk,18.4375
ID00941,Male,19,Computer Science,68.4,6.0,3.35,8.6,8,3.3,Low,Very Good,1,Medium Risk,19.907499999999995
ID00942,Female,20,Psychology,89.8,7.6,2.59,6.7,6,3.14,Excellent,Very Good,1,Low Risk,16.927500000000002
ID00943,Female,21,Mathematics,61.8,0.3,2.82,6.0,6,2.73,Low,Good,1,Medium Risk,46.315
ID00944,Female,19,Engineering,88.1,3.7,3.52,8.2,7,3.73,Excellent,Excellent,1,Low Risk,14.755000000000003
ID00945,Male,24,Psychology,87.9,10.8,3.81,4.8,9,4.0,Excellent,Excellent,1,Low Risk,7.107499999999996
ID00946,Male,18,Mathematics,100.0,4.7,2.13,8.4,2,2.29,Excellent,Average,1,Medium Risk,17.5625
ID00947,Male,23,Mathematics,61.5,1.0,2.82,6.8,12,2.73,Low,Good,1,Medium Risk,43.65
ID00948,Female,23,Computer Science,76.0,1.7,3.11,6.8,8,3.13,Good,Very Good,1,Medium Risk,31.7875
ID00949,Female,20,Economics,97.3,4.9,2.66,4.0,6,2.9,Excellent,Good,1,Low Risk,13.34
ID00950,Female,19,Business,90.0,5.8,2.69,8.4,9,2.99,Excellent,Good,1,Low Risk,15.962499999999999
ID00951,Female,21,Psychology,87.7,4.2,3.34,7.4,14,3.57,Excellent,Excellent,1,Low Risk,14.51
ID00952,Female,19,Psychology,70.7,4.7,3.89,6.3,5,4.0,Low,Excellent,1,Medium Risk,15.347499999999997
ID00953,Male,23,Psychology,76.1,4.3,2.08,5.6,3,1.89,Good,Poor,0,Medium Risk,30.355
ID00954,Female,22,Mathematics,100.0,2.7,3.01,8.2,5,3.2,Excellent,Very Good,1,Low Risk,17.862500000000004
ID00955,Male,18,Computer Science,84.2,4.3,3.33,7.5,12,3.58,Good,Excellent,1,Low Risk,15.772499999999999
ID00956,Male,20,Mathematics,90.6,1.4,3.49,7.0,7,3.59,Excellent,Excellent,1,Medium Risk,23.0925
ID00957,Male,22,Mathematics,83.3,3.3,3.26,5.5,3,3.31,Good,Very Good,1,Low Risk,20.790000000000006
ID00958,Male,24,Economics,67.3,5.6,3.98,7.5,11,4.0,Low,Excellent,1,Medium Risk,14.890000000000002
ID00959,Male,21,Engineering,99.0,2.3,3.11,7.4,6,3.52,Excellent,Excellent,1,Low Risk,19.0375
ID00960,Female,22,Computer Science,92.5,3.5,3.76,9.0,9,4.0,Excellent,Excellent,1,Low Risk,11.475000000000001
ID00961,Male,24,Psychology,100.0,4.5,2.78,5.2,4,3.17,Excellent,Very Good,1,Low Risk,12.675
ID00962,Female,22,Business,69.8,10.5,3.13,5.9,6,3.25,Low,Very Good,1,Medium Risk,21.2025
ID00963,Male,21,Psychology,97.3,7.2,2.49,9.9,7,2.83,Excellent,Good,1,Medium Risk,14.427499999999998
ID00964,Male,22,Mathematics,65.3,1.3,3.55,7.3,10,3.42,Low,Very Good,1,Medium Risk,34.352500000000006
ID00965,Male,20,Computer Science,87.4,11.9,3.04,7.4,6,3.93,Excellent,Excellent,1,Low Risk,14.069999999999997
ID00966,Male,23,Computer Science,99.6,8.7,3.28,8.4,6,3.83,Excellent,Excellent,1,Low Risk,6.480000000000003
ID00967,Female,19,Computer Science,53.9,4.6,2.94,9.7,8,2.62,Critical,Good,1,High Risk,31.62
ID00968,Male,22,Engineering,81.9,6.5,3.39,5.3,9,3.69,Good,Excellent,1,Low Risk,13.482499999999996
ID00969,Female,20,Psychology,76.6,2.5,3.3,10.0,7,3.28,Good,Very Good,1,Low Risk,26.655000000000005
ID00970,Male,19,Engineering,74.5,4.0,2.6,6.9,7,2.81,Low,Good,1,Medium Risk,27.725
ID00971,Female,24,Economics,90.8,2.4,2.63,7.4,15,2.91,Excellent,Good,1,Low Risk,26.527500000000003
ID00972,Female,19,Business,100.0,5.8,3.09,7.1,12,3.35,Excellent,Very Good,1,Low Risk,7.9625
ID00973,Female,24,Economics,83.0,13.9,3.43,9.2,4,4.0,Good,Excellent,1,Low Risk,12.6375
ID00974,Male,22,Mathematics,88.1,3.2,4.0,8.4,8,4.0,Excellent,Excellent,1,Low Risk,12.555000000000003
ID00975,Male,20,Engineering,86.7,3.7,3.25,6.8,8,3.54,Excellent,Excellent,1,Low Risk,17.7475
ID00976,Male,23,Engineering,85.0,4.1,3.6,5.3,8,3.91,Excellent,Excellent,1,Low Risk,13.850000000000001
ID00977,Female,22,Economics,68.7,3.3,2.29,6.6,7,2.31,Low,Average,1,Medium Risk,35.8475
ID00978,Male,24,Mathematics,100.0,5.6,4.0,5.0,4,4.0,Excellent,Excellent,1,Low Risk,0.0
ID00979,Male,21,Computer Science,89.4,7.5,3.4,8.3,8,3.75,Excellent,Excellent,1,Low Risk,10.019999999999998
ID00980,Female,19,Mathematics,90.9,2.8,3.08,6.0,7,3.35,Excellent,Very Good,1,Low Risk,20.945
ID00981,Male,22,Psychology,72.9,4.0,3.02,6.8,6,2.9,Low,Good,1,Medium Risk,24.769999999999996
ID00982,Female,24,Economics,78.1,6.0,2.55,8.8,7,2.72,Good,Good,1,Low Risk,22.542500000000004
ID00983,Male,19,Mathematics,82.4,2.2,2.69,8.2,8,2.78,Good,Good,1,Low Risk,30.582499999999996
ID00984,Male,24,Computer Science,62.0,1.8,4.0,7.6,6,4.0,Low,Excellent,1,Medium Risk,29.900000000000002
ID00985,Female,20,Mathematics,59.7,2.8,2.61,5.8,10,2.0,Critical,Average,1,High Risk,39.097500000000004
ID00986,Male,18,Engineering,76.0,6.2,2.6,7.7,10,2.91,Good,Good,1,Low Risk,23.05
ID00987,Female,22,Business,92.8,2.2,2.75,5.8,9,3.1,Excellent,Very Good,1,Low Risk,25.3775
ID00988,Male,23,Engineering,75.2,2.9,2.5,7.7,12,2.48,Good,Average,1,Low Risk,32.685
ID00989,Male,22,Business,69.7,4.1,3.11,5.0,8,3.06,Low,Very Good,1,Medium Risk,25.0225
ID00990,Female,19,Mathematics,72.8,4.5,3.64,8.8,11,3.66,Low,Excellent,1,Medium Risk,17.39
ID00991,Female,20,Psychology,78.2,3.7,2.79,7.3,9,3.02,Good,Very Good,1,Low Risk,25.597499999999997
ID00992,Female,24,Mathematics,79.7,4.1,2.41,7.0,8,2.49,Good,Average,1,Medium Risk,26.6475
ID00993,Male,21,Computer Science,100.0,1.5,3.25,7.6,12,3.3,Excellent,Very Good,1,Medium Risk,20.5625
ID00994,Female,23,Mathematics,100.0,2.7,3.07,6.8,8,3.38,Excellent,Very Good,1,Low Risk,17.337500000000002
ID00995,Male,20,Business,100.0,6.5,3.6,7.1,7,4.0,Excellent,Excellent,1,Low Risk,3.499999999999999
